"region","name","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta3","beta4","beta5","beta6","beta7","beta8","beta9","eps","m_CHR","m_CHW","mu_D","mu_D_2","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","mu_gamma_H_4","p_G_D","p_G_D_CHR","p_H","p_H_2","p_H_3","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC","p_NC_weekend","p_W_D","rel_p_D_delta","rel_p_H_delta","rel_p_ICU_delta","rho_pillar2_tests","seed_date_delta","start_date","ta_delta"
"north_east_and_yorkshire","p_ICU_2",-1.23196935337785e-06,5.862259403556e-07,1.30955323481047e-07,-4.50485485333877e-07,4.82525272299578e-08,-1.95252266751642e-07,-2.71483123827029e-08,4.33230497698372e-08,-1.28154155886344e-08,-2.37137490298917e-07,1.90083306242051e-09,-8.11123908808997e-08,1.01622833246561e-07,-1.96570028477703e-07,9.91824840315427e-08,6.78946548494613e-08,-1.44056939543271e-07,2.40081822756365e-08,-9.02679788131894e-08,-1.02147672283481e-07,9.70916577324077e-08,-4.92140121657493e-07,3.7784020439998e-06,-4.40473475085482e-08,-8.593989315991e-08,6.09351490530263e-08,-1.52934051254767e-08,-6.0905584008517e-08,-3.84714548254742e-08,3.27660389582611e-08,2.267259524739e-05,1.48424846668347e-10,-4.06142412864255e-11,-1.88982801506228e-06,5.77966209813767e-06,9.10319588379671e-06,1.3837561115618e-06,1.82998504125243e-06,-1.08565641310211e-06,1.19490683918152e-07,-7.63651001596286e-06,-3.05791244255449e-07,-4.82115060721641e-06,-7.01061123133323e-08,-6.84623207435866e-07,4.93911695852532e-07,1.13596090499505e-06,3.25574089575396e-06,-1.60892420060806e-08,-3.15271535521279e-09,1.29702804960823e-05,-3.35297508554007e-07,3.12972038754626e-06,-1.51262622132082e-05,-5.81018330823765e-09,-8.46561082825029e-06,-0.000102339201207314,-1.66355504525838e-07
"north_east_and_yorkshire","p_ICU_D",-2.96880308369259e-05,2.28099309334642e-05,-5.66651704627628e-06,6.95021623584502e-06,4.3083663924937e-06,-3.55840756128242e-07,-2.68633623242028e-06,2.15044136350412e-06,5.16457125139657e-06,-4.81062030527911e-06,1.64119205954368e-07,-1.88199985368471e-07,1.88934019240732e-06,1.399325701336e-06,-3.7413383873023e-06,-2.62701413259564e-06,-7.66227211972409e-08,1.09519958994832e-06,-2.65837982577222e-06,-1.34097486430325e-06,-4.14558970216674e-06,-2.72761804562889e-06,4.26695590190741e-06,8.10188212661166e-07,2.27014923634677e-06,-1.86944544389379e-06,-2.00222340340921e-06,7.30070247817044e-07,-3.9347153265828e-07,-2.49234520421666e-06,0.000288594831532761,-3.99904771132541e-09,7.81056782900768e-10,1.29002452247938e-05,-0.000108412417395455,-0.000163144934530855,4.89234406907628e-05,6.93279812886737e-05,-6.74406287036916e-06,-2.48752442968386e-06,0.000140165451405419,3.89280214439821e-05,-5.86505011485649e-05,-3.34268877702567e-05,-9.97936900936891e-05,1.55004177735691e-05,3.25574089575396e-06,0.0010796246430134,3.49780489310824e-08,-2.08271477102981e-08,3.88362661733091e-05,-4.89792356972682e-05,0.000256807541816119,0.000198205429716736,1.61465980846977e-07,8.79598751185681e-05,0.00180924550686504,2.71874196344917e-05
"north_east_and_yorkshire","p_NC",-1.00317900855519e-08,3.07336334581622e-08,-3.83478618593304e-09,-3.16763184890462e-08,3.80398237921948e-09,7.44617364672077e-09,-9.12435238674945e-09,9.95146101822648e-09,-2.07991392241735e-09,5.82643864574586e-09,3.15264048176241e-09,-4.82959734767534e-10,2.08779383938608e-08,-1.58757988365191e-09,3.60851405100478e-08,4.19419741225247e-09,-4.78146660232069e-10,8.01368972336732e-10,4.83111895531876e-09,-6.42593682166778e-09,8.67032194157516e-09,2.1254125335987e-08,-2.19187187652376e-07,-1.10506749909594e-09,8.2016845068195e-09,-8.31865861509201e-09,1.14362330844913e-08,-3.28777566660862e-09,2.19525184293306e-09,2.22590546119603e-10,-6.63609754412888e-07,1.11706334821214e-12,-9.63985960299465e-13,-3.78512220228472e-08,-2.02617429866078e-07,-2.05780719311589e-07,9.99416536002598e-08,-1.59156488702405e-07,1.07852564960596e-07,9.96842378393524e-09,1.6467057607345e-07,-1.03725451770818e-07,-1.03611699201213e-07,-2.04931968357161e-08,1.40276977971146e-07,-3.33336716715668e-09,-1.60892420060806e-08,3.49780489310824e-08,4.12900262777689e-09,3.68508806491522e-10,-2.16341096182853e-07,-1.82318079153065e-07,-4.99644385121706e-07,2.12646869277893e-07,-2.49281724459848e-09,3.45572888727566e-07,-7.33091504660069e-06,1.30826182282799e-07
"north_east_and_yorkshire","p_NC_weekend",-8.28318218250343e-08,1.68577690853847e-08,-1.74256819382826e-09,1.09675564695355e-08,1.77382890418037e-09,4.84195559132923e-09,-5.34004624984475e-09,6.90593822554135e-09,-6.54124659527953e-09,5.33311584813642e-09,-5.43548477137446e-10,3.39259204582876e-11,9.96630368064797e-09,-3.82928830337205e-09,-9.79512946588717e-11,6.41354503082416e-09,1.5419793458642e-09,9.34853333106327e-09,-7.14494501050554e-09,8.97725641938754e-09,-5.76247744806062e-10,2.27756635695322e-08,-6.36803990865758e-08,-5.80270600781634e-10,2.64581252213634e-10,-1.17987200846781e-09,3.40543952775449e-09,-4.56622705039859e-09,4.13335354335374e-09,-1.8214352924304e-09,2.5305932193188e-07,3.78914179909172e-13,-2.32747454703115e-13,5.81376988762062e-08,1.2504790777859e-08,-7.33959897949103e-08,-1.17388418194356e-08,1.82639634782274e-08,1.67385857501945e-07,-1.2891539948113e-09,-8.27730976207389e-08,-1.34137489064815e-08,-2.55631661595723e-07,-5.57497501125123e-09,-1.1356562985149e-08,7.7725293090388e-09,-3.15271535521279e-09,-2.08271477102981e-08,3.68508806491522e-10,2.08795529678496e-09,-4.90566119120448e-08,1.3667460349216e-07,-8.20312797764081e-07,3.04118051406814e-07,1.1882087510569e-09,7.83987256013157e-08,2.72011079517775e-06,-1.42100985214016e-09
"north_east_and_yorkshire","p_W_D",1.65786982160119e-05,-8.41840790305172e-05,3.20834235025489e-06,-6.80198118813863e-06,-2.7846833977261e-06,4.29576724745806e-06,7.48123340810072e-07,-1.17736338100382e-06,-5.9409245087045e-07,1.50352988379335e-06,-3.09794699378123e-06,1.65391408465811e-06,-7.28168018797034e-06,-4.93163111999825e-06,-7.27108558439539e-06,8.64097230076284e-06,-3.95861359692483e-06,9.16101793765771e-06,-8.00334680820743e-06,6.12252775994585e-06,4.61442599301002e-06,-1.34649171337733e-05,0.000211352516690738,3.94518226445567e-06,-3.24403321865168e-06,2.11801391140288e-06,1.26467461799721e-06,-2.44705899303487e-07,-1.78111631171275e-06,1.60026166894788e-06,-0.00112749839385445,-6.83376077966875e-09,2.47090085844265e-09,7.62968530524377e-06,0.000110579779448161,0.000110615289636776,-9.77347657283102e-06,0.000163308290737632,4.137709989731e-05,6.60000522810892e-07,0.000140085787478336,6.95174998467935e-05,5.61669664066944e-05,5.7342545003527e-06,-4.39736414142062e-05,2.96462146566642e-05,1.29702804960823e-05,3.88362661733091e-05,-2.16341096182853e-07,-4.90566119120448e-08,0.00241734964841386,-3.39428943767494e-05,-0.000338593753700332,0.000194780178697869,-2.3679263896944e-06,0.000461470772904518,-0.00130933198864698,-0.000101032171166673
"north_east_and_yorkshire","rel_p_D_delta",-1.42389620660299e-05,-1.2159898741206e-06,2.62845777827247e-06,-1.00991151948019e-06,-1.75770020532379e-06,2.42000873161454e-06,-9.14399240145231e-07,-4.23683464314639e-07,6.39115320986824e-06,-7.11893713257625e-06,6.45583065385108e-07,1.92251986028023e-06,-2.36212360367968e-06,3.30570569624411e-08,-4.67087798909745e-06,1.67409212378236e-06,-1.17823258919067e-06,1.30967903778779e-05,-1.82197892088354e-05,1.28708490356463e-06,2.23438345631205e-06,-6.67431902320264e-06,-1.36047071595031e-05,-2.53122308220257e-06,1.75801515608977e-06,-1.53414166586706e-06,-2.75659287744037e-07,2.74498571218829e-06,-4.22003348976593e-06,3.42935455509745e-06,0.000456027097870544,4.93746542745575e-09,-1.63344062921711e-09,-2.60513797554287e-05,0.000208804068119997,0.000117709232975566,-2.32866573241372e-05,2.69172351707688e-05,8.58100150237763e-05,2.80067040816495e-06,-0.000138994481446798,-3.07441120488809e-05,-9.41240359324093e-05,1.66348222997782e-05,-0.000107047730673889,2.36828097817863e-06,-3.35297508554007e-07,-4.89792356972682e-05,-1.82318079153065e-07,1.3667460349216e-07,-3.39428943767494e-05,0.00122867571038656,-6.11170140983852e-05,0.000192097793334533,8.5494264721297e-07,0.000181655285073908,-0.00106309191933865,-8.04438188647271e-06
"north_east_and_yorkshire","rel_p_H_delta",-6.22537365469416e-05,0.000256515797363667,-1.16350434911441e-05,2.69891008330562e-05,9.85656478282257e-06,-2.68025447142164e-05,7.64016919062454e-06,-7.52010183509833e-06,2.71332878843219e-05,-3.41881183620688e-05,6.19615365977586e-06,-5.73173308396485e-06,9.70194885743478e-06,9.462752895804e-06,-2.77020919524951e-05,-2.66566916055259e-05,-6.69757997703967e-06,4.91728955725347e-06,-1.83776360616101e-05,-1.43212644560281e-05,-2.5222689914598e-05,-3.99011657667604e-08,-0.000222093744984231,5.75040221274511e-07,-2.1107945722767e-07,-7.75728722089255e-06,9.89507947828651e-07,-2.32105135203306e-06,-3.45079071970487e-06,-3.92078620768185e-07,0.00302363951557221,1.32031673872478e-08,-4.91634210530652e-09,-0.000138157804942899,-0.000202256972905393,-0.000583979416552675,1.25227673757232e-05,-0.00039105297971096,-0.000439463983744041,-9.86126631526239e-06,-0.000356055588207549,-1.60759278604797e-05,-0.000173082412696153,-7.32208116706367e-05,9.55152984572158e-06,-7.60853037983014e-06,3.12972038754626e-06,0.000256807541816119,-4.99644385121706e-07,-8.20312797764081e-07,-0.000338593753700332,-6.11170140983852e-05,0.00282657456956611,-0.00117489140067103,5.64061870869797e-06,-0.00118455665075034,0.00611048617886255,0.000240613333108614
"north_east_and_yorkshire","rel_p_ICU_delta",5.20021144807028e-05,-0.000155732056408184,1.05044284988705e-07,2.24688896193426e-06,-9.94438422345291e-06,1.7202404723691e-05,-3.63407119876174e-06,2.17471639227385e-06,-9.1048370237898e-06,1.29780289578615e-05,-2.46640547988001e-06,3.86486985286913e-06,-1.20000165496073e-05,2.54107167144546e-08,-1.50511548931665e-07,7.4300725766671e-06,4.9764294551358e-06,-7.3095251136374e-08,-1.0930485804495e-06,8.06817082698139e-06,5.89932589533586e-06,2.84351439549667e-06,7.06358064818483e-05,4.3956152375433e-06,-6.66117057897091e-07,3.44324159297957e-06,-4.50984433132631e-06,3.5212826450586e-06,-9.16187953267503e-07,5.25775929673786e-06,-0.00116238804126824,-1.06052059526576e-08,2.93542942053649e-09,0.000110051718156013,6.19189414762115e-05,6.21464218873055e-05,-6.45380099692172e-05,0.000252246058482194,0.000291582913286239,4.32944025242915e-06,0.000366424902307321,6.44749553366253e-05,0.000173545361652029,1.10069117246007e-05,-7.11386935031307e-05,1.11833462175633e-05,-1.51262622132082e-05,0.000198205429716736,2.12646869277893e-07,3.04118051406814e-07,0.000194780178697869,0.000192097793334533,-0.00117489140067103,0.00128423833723589,-1.27651722192807e-06,0.000398599021687953,0.00106620660503611,-0.000110975807197158
"north_east_and_yorkshire","rho_pillar2_tests",-5.61399266599826e-07,4.52528261475913e-07,-7.02604149280706e-08,1.15974180443941e-07,7.57723143289176e-09,-1.10741639102127e-07,-3.67273859366224e-09,8.44568986314151e-09,-4.67454250905123e-09,-5.02312752168653e-08,3.01821952137409e-08,-4.56465678005561e-08,7.83289329125769e-08,-8.60641184770377e-09,-8.72789840607386e-08,-5.96584794282828e-08,-6.68708361424745e-08,9.56424289601981e-08,-2.24077047482652e-07,-1.96442012672875e-08,-1.06237573810199e-07,-1.21058763860731e-08,-1.29880485137538e-06,-2.38433694499785e-08,-3.20775029773772e-08,9.17269926523574e-09,-1.01532963177453e-08,-3.63543897683987e-08,1.78494513535272e-08,-4.67062286436899e-09,2.14032164466298e-05,9.74277990146127e-11,-3.26110750507343e-11,4.90518390551459e-08,2.0646999992581e-07,-3.1259493103013e-06,-3.160622839761e-07,-1.41463820172081e-06,5.68913474977197e-08,4.72870368701578e-08,-3.6469277086966e-06,-2.63880883176406e-07,-2.41898460819286e-07,-2.32970658666665e-07,-8.07720945572539e-07,3.41005765162382e-07,-5.81018330823765e-09,1.61465980846977e-07,-2.49281724459848e-09,1.1882087510569e-09,-2.3679263896944e-06,8.5494264721297e-07,5.64061870869797e-06,-1.27651722192807e-06,8.86994016685357e-08,-2.25776496705083e-06,2.75669673720226e-05,9.87419839110421e-07
"north_east_and_yorkshire","seed_date_delta",-6.67275584620422e-05,-0.00012812318048,-8.8614115530001e-07,-1.50945268271193e-05,-1.78526494239028e-06,2.95525950298065e-06,-3.75940220857676e-07,-1.57140734511326e-06,8.09854770928377e-06,-2.9735698733392e-06,9.57453151706184e-07,2.13277904364779e-06,-4.56653707435424e-06,1.26110457363356e-06,9.93443003203355e-06,1.23634166384616e-05,-5.73994291006713e-06,1.70481544934873e-05,-2.38993784954242e-05,8.75854404006255e-06,-7.0226068120331e-07,-9.94605477552637e-07,7.27760842022607e-05,-8.49644515471623e-07,6.68376886477926e-07,2.69678494189809e-06,-2.19199553318011e-06,5.52264691972582e-06,-2.88588498569968e-06,4.5757576206696e-07,-5.7648540439662e-05,2.97561791960235e-09,-1.17967264818192e-09,-4.05101935199333e-09,4.61219653019613e-06,6.37092883044027e-05,-4.91179226521705e-05,0.000117376095405879,0.000159856429396257,4.53473205469349e-06,-0.000150445942690116,-5.73015629562324e-05,2.75812488285451e-05,7.45110176945693e-05,-4.231535347689e-05,6.11096653088396e-05,-8.46561082825029e-06,8.79598751185681e-05,3.45572888727566e-07,7.83987256013157e-08,0.000461470772904518,0.000181655285073908,-0.00118455665075034,0.000398599021687953,-2.25776496705083e-06,0.0107365308998956,-0.00398412229648102,7.93020258732471e-05
"north_east_and_yorkshire","start_date",-0.000506073498582678,0.000695580370338242,-7.32948769581111e-05,0.000592242416191244,5.04946502871344e-05,-0.000102884531458831,3.81224209583829e-05,-6.78881558135384e-05,9.34021930895394e-05,-0.000170003569222349,2.25374959310814e-05,-3.36413947080113e-05,-8.4113717300285e-05,7.4438867305209e-05,-4.99095099036907e-05,-0.000156542350744221,1.1161142134462e-05,-4.96333194753921e-05,-0.000118152826518549,-3.25380581501756e-06,-0.00013340172066939,2.59518092315623e-06,-0.000978362638561291,3.7471399241649e-06,-3.90963496384603e-05,-4.0246837330508e-05,3.86743860404299e-05,-6.55845172510366e-05,4.13279763816604e-06,-5.04760373865423e-05,0.0198726320941158,-2.75806947329888e-08,4.66869709952364e-09,-0.000139063071354766,-0.000776207806693356,-0.002249256964726,-7.38994981983723e-05,-0.000170557316170124,-0.00095532596107354,-5.35595990057469e-05,-0.00119563038525228,0.000743024180656472,-0.000520889166984237,-0.000210530353250125,1.04450953540291e-07,8.0200309112074e-05,-0.000102339201207314,0.00180924550686504,-7.33091504660069e-06,2.72011079517775e-06,-0.00130933198864698,-0.00106309191933865,0.00611048617886255,0.00106620660503611,2.75669673720226e-05,-0.00398412229648102,0.157960790372682,0.000867197984795787
"north_east_and_yorkshire","ta_delta",-2.72559074807922e-05,2.47441645136181e-05,-2.11836260537492e-06,4.8720710462588e-06,1.81790249562977e-06,-4.07771034973694e-06,5.61973168901939e-07,4.79166878549981e-07,2.32747410230913e-06,-3.62838252582894e-06,1.68456921386528e-06,-1.38370615468364e-06,4.92453260100462e-06,2.97842212982055e-06,-2.65947254757646e-06,-6.09442007167181e-06,-1.73794625668559e-06,-1.03736565295238e-06,-5.06450675541015e-06,-2.73788940455691e-06,-4.60807197176317e-06,6.90372092224788e-07,-7.48951377971963e-05,-7.35782685658738e-07,8.30320823906928e-07,-1.65374301750483e-06,1.50879919659891e-06,-1.36374457469648e-06,1.45977801932538e-06,-8.53757269016987e-07,0.000555684883954447,3.24420129345821e-09,-1.15046262917869e-09,-2.70568200316881e-05,-5.64308252435862e-05,-0.000122872757471039,8.89115080942249e-06,-8.63087484992249e-05,-2.56909065492276e-05,-1.9124743356074e-06,-8.08340994395421e-05,-3.26124647593028e-05,-4.0530577392547e-05,-8.72387382289703e-06,2.90831807649182e-05,2.72203682317678e-06,-1.66355504525838e-07,2.71874196344917e-05,1.30826182282799e-07,-1.42100985214016e-09,-0.000101032171166673,-8.04438188647271e-06,0.000240613333108614,-0.000110975807197158,9.87419839110421e-07,7.93020258732471e-05,0.000867197984795787,0.000104684334205888
"north_west","alpha_D",0.00372397016628945,-0.000284907654830895,-1.57103774434099e-05,2.53914864040056e-05,9.77900040001861e-06,-3.27601135194529e-05,2.18343766298504e-05,-2.45346062723464e-05,3.94040237415966e-05,-5.12140402090662e-05,2.55161988691473e-06,-1.05930774589696e-06,-2.69608909232243e-06,3.43053975064795e-07,-3.2203447543133e-05,8.98261914727376e-06,9.46065906824193e-07,4.57015350762761e-06,-1.78920883497902e-05,2.05219610370463e-06,3.99765382235113e-06,-2.23208295396529e-05,-3.13838820386147e-06,1.57799137160522e-05,-1.76271945544059e-05,-5.70400361638018e-06,1.10673667734032e-05,-9.17110625390508e-06,3.72281460819027e-06,-1.27479739892575e-06,-0.0006442364935047,-6.4807538073864e-09,4.04540832471207e-09,-6.29627347733484e-05,5.86937509367769e-05,-0.000149861403917763,-0.000480802460070822,1.33138625090741e-06,3.66453926105238e-05,-2.28613755187396e-05,-0.0004483426608492,-1.03300369347871e-05,8.62355897673434e-06,1.69244504869683e-05,-2.2981564188627e-05,-0.000114485075185713,-1.60262382951789e-05,-0.00015442710602021,9.22245931468949e-07,-1.19473481000597e-07,0.000433532718218738,0.00114771302415452,-0.000222487485040208,0.000231742690550895,1.41010130692095e-06,0.00612037877901163,0.00703107031067456,-9.97885136140957e-06
"north_west","alpha_death_hosp",-0.000284907654830895,0.00100701798928316,1.75131873682715e-06,-2.87051221127212e-05,1.06582292770349e-06,-5.39187934750583e-07,3.19931611315736e-06,-4.22766890777264e-06,1.30652350508776e-05,-1.92584245390721e-05,-5.87416927999843e-06,5.16974679417272e-06,-1.58191171787797e-06,-5.64045716275661e-06,-9.33492056607229e-05,3.32821977683217e-06,-2.57464423881601e-07,-5.82659460129667e-06,1.73874813078456e-05,5.58024493022426e-07,3.2767126943549e-06,2.21517059498419e-06,-1.00966374897744e-05,7.69378196113315e-06,-3.62165310636366e-06,3.93482267385483e-07,3.30724299859244e-06,-5.9132361799648e-08,-6.13379734282308e-07,-2.76615812948656e-06,3.9246638078725e-05,2.98840163519803e-09,-1.89933737307696e-09,1.90859167406895e-05,-0.000475066395620606,-0.000282665317518886,0.000540347004660209,1.72883688304335e-05,-0.000275324567938538,-7.83447937530075e-06,-1.31906036676484e-05,-7.80460513936151e-06,-2.83197085315837e-05,1.45664056288335e-06,-9.25841224959657e-05,3.62250201005413e-05,1.02317204101255e-05,9.27023137352012e-05,-2.08010692811157e-07,1.46871570961926e-07,-0.000217165098826528,0.000437386912810625,0.000800147416542869,-0.000414940528257558,-1.89519458707012e-07,-0.00118722467406484,-0.0076826399103001,-8.43785306760956e-05
"north_west","alpha_H",-1.57103774434099e-05,1.75131873682715e-06,6.89198447424814e-07,-1.43486435767199e-06,-1.66826633930411e-07,1.7257853204927e-07,2.90994467083387e-07,-1.8670347076057e-07,-4.05537895019325e-07,1.2061236367385e-06,-3.45590229560332e-07,2.444981427832e-07,-5.76709806555107e-09,-4.73965691879616e-07,-2.23558474156147e-06,3.67819750681576e-07,-3.64233724670717e-07,8.50708746357554e-07,8.50609367501849e-08,2.5022309117686e-07,-5.24512864227844e-08,1.18797594139361e-06,-5.62508307275923e-07,1.58051986086706e-07,1.71963948992541e-07,-3.15206326449238e-07,-6.20905765252174e-08,3.81489835770398e-07,-1.23751848504914e-07,-1.41435310216275e-07,1.56065608561998e-06,2.43856180000953e-10,-1.45673836507827e-10,7.8956266569733e-06,8.22951965190346e-06,1.60723956558836e-05,1.37581583298782e-05,3.12610531562968e-06,-8.95187784685556e-06,-3.40700329446514e-07,4.62281633923498e-06,4.02300294072459e-07,9.3876195657337e-08,2.63892862220808e-07,-1.95056206838245e-06,1.76475808914523e-06,9.35107335183614e-07,-4.53969981390831e-06,-1.72456021964351e-08,-6.17079605347368e-09,-9.01690969118844e-06,-4.7428649496093e-06,2.85445603237977e-05,-6.74159056746037e-06,-4.99867092710461e-08,-0.000317228662205872,-0.000332302975425095,-1.05396688708851e-05
"north_west","beta1",2.53914864040056e-05,-2.87051221127212e-05,-1.43486435767199e-06,8.06109122945972e-06,5.50048702434811e-07,-2.2648684430423e-07,-1.87151225552135e-06,1.92108510174356e-06,-1.76849388597215e-06,1.42631449178232e-06,1.37119283419298e-06,-1.07440428101242e-06,2.84720394440676e-07,1.81955764147473e-06,1.36318547946001e-05,-1.22743443555436e-06,9.62866131833106e-07,-1.76521516995933e-06,-1.2514309932711e-06,-6.31833580747812e-07,-2.5179581632597e-07,-2.53001108308547e-06,2.34420073552956e-06,-7.39055985157747e-07,8.77137021770558e-08,1.11002316764746e-06,-5.30309782008108e-07,-9.69318573711629e-07,5.34748959823943e-07,4.75489180322133e-07,8.8063140058116e-06,-7.14825248597669e-10,3.80324313557256e-10,-2.89634546287188e-05,6.3095255094458e-06,-3.21426157405871e-05,-6.42130194476258e-05,-1.14202572496661e-05,4.70704994879424e-05,1.76301011121015e-06,-5.51468886234572e-06,-7.74766220822822e-07,1.09347758073797e-06,-4.62726690923539e-07,1.34127352250699e-05,-8.14603217112919e-06,-3.61321580515812e-06,1.91732617633058e-05,2.63364273646013e-08,3.21840825312041e-08,3.40778630116128e-05,-5.96796306394019e-05,-0.000156623938026014,4.77018090965549e-05,1.33627238149091e-07,0.00098144254579519,0.00192840145269448,3.51218435373328e-05
